"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","continent","stateProvince","georeferencedBy","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","organismQuantity","organismQuantityType","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","georeferencedDate","verbatimEventDate","institutionID","georeferenceProtocol","county","locality","collectionCode","verbatimLocality","gbifID","occurrenceID","catalogNumber","disposition","previousIdentifications","institutionCode","occurrenceRemarks","accessRights","collectionID","verbatimTaxonRank","name","networkKeys","elevation","elevationAccuracy","datasetName","municipality","language","type","ownerInstitutionCode","projectId","georeferenceSources","datasetID","taxonID","vernacularName","eventTime","sex","identifiedBy","samplingProtocol","nomenclaturalCode","verbatimSRS","verbatimCoordinateSystem","verbatimElevation","identificationID","higherGeography","references","otherCatalogNumbers","locationAccordingTo","locationRemarks","identificationRemarks","recordNumber","informationWithheld","footprintWKT","organismID","identificationQualifier","higherClassification","habitat","dateIdentified","georeferenceRemarks","identifiedByIDs.type","identifiedByIDs.value","http...unknown.org.nick","http...unknown.org.captive","vitality","recordedByIDs.type","recordedByIDs.value","lifeStage","infraspecificEpithet","fieldNumber","coordinatePrecision","dynamicProperties","samplingEffort","behavior","individualCount","eventRemarks","eventID","fieldNotes","verbatimIdentification","parentEventID","gadm"
"1930062246","Lampropeltis micropholis Cope, 1860",6.265175,-73.299786,"cdround,colmafu,inmafu","550ade26-0e93-4ffe-8467-9942382ba3ed","478a9e81-e716-42dc-a68d-03487953a32e","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2025-01-18T01:45:14.968+00:00","2025-01-31T20:42:56.031+00:00",321,"PRESERVED_SPECIMEN","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",3036,"SOUTH_AMERICA","Santander","Lizeth F. Feliciano A.",1991,5,26,"1991-05-26",146,146,NA,"2025-01-31T20:42:56.031+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",1,"Individuo",FALSE,"LaSalle:MLS-ofi:2545","none","none","dfa39687-0b04-485e-9d0d-ad342b38fb3b","8545fd17-3ce7-476c-9f7a-0a57c3412c01",FALSE,"José Santos Quijano","Animal Completo (ETOH)","WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA","Museo de La Salle - Universidad de La Salle","LaSalle:MLS-ofi:2545","2020-04-21","1991-5-26","860.015.542-6","Método radio punto, GEOLocate datos del mapa 2020, CNES/Airbus, Landsat / Copernicus, Maxar Technologies, U.S. Geological Survey","Oiba","Finca La Esperanza","MLS-ofi","Vereda Confines, Finca La Esperanza","1930062246","LaSalle:MLS-ofi:2545","2545","En Colección","Lampropeltis triangulum micropholis","Universidad de La Salle (La Salle)",NA,"Solo para Uso no Comercial","https://scientific-collections.gbif.org/collection/8545fd17-3ce7-476c-9f7a-0a57c3412c01","Subespecie","Lampropeltis micropholis Cope, 1860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061380424","Lampropeltis micropholis Cope, 1860",10.4221817,-84.0250421,"cdc,cdrep,cdround,colmafu,inmafu","8935e64a-f762-11e1-a439-00145eb45e9a","4cadac10-3e7b-11d9-8439-b8a03c50a862","a957a663-2f17-415f-b1c8-5cf6398df8ed","2053a639-84c3-4be5-b8bc-96b6d88a976c","US","EML","2025-01-19T07:44:52.226+00:00","2025-02-06T18:11:35.717+00:00",436,"PRESERVED_SPECIMEN","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",5794,"NORTH_AMERICA",NA,"Kristina H. Yamamoto",1993,1,NA,"1993-01-01/1993-01-31",1,31,"2024-12-12T11:18:00.026+00:00","2025-02-06T18:11:35.717+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",NA,NA,FALSE,"http://arctos.database.museum/guid/UCM:Herp:57410?seid=2480686","none","none","1a81a175-787f-4e26-9139-1b4203b76d8d","f3a420e5-ef4e-4b5b-b2f2-afcd80c9a901",FALSE,"Collector(s): Kamuran Tepedelen","whole organism (ethanol, 70%; formalin-fixed)","WGS84","Squamata","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA",NA,"http://arctos.database.museum/guid/UCM:Herp:57410?seid=2480686","2005-04-27 00:00:00","January 1993","UCM","MaNIS georeferencing guidelines",NA,"La Selva","Herp","Costa Rica, La Selva","1061380424","http://arctos.database.museum/guid/UCM:Herp:57410?seid=2480686","UCM:Herp:57410",NA,"[{""idby"": ""Emily Braker"", ""made_date"": null, ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Lampropeltis micropholis"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Chordata, Reptilia, Squamata, Colubridae, Lampropeltis, Lampropeltis micropholis"", ""name"": ""Lampropeltis micropholis"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Chordata""}, {""psn"": 3, ""typ"": ""class"", ""term"": ""Reptilia""}, {""psn"": 4, ""typ"": ""order"", ""term"": ""Squamata""}, {""psn"": 5, ""typ"": ""family"", ""term"": ""Colubridae""}, {""psn"": 6, ""typ"": ""genus"", ""term"": ""Lampropeltis""}, {""psn"": 7, ""typ"": ""species"", ""term"": ""Lampropeltis micropholis""}], ""nctrms"": [{""typ"": ""display_name"", ""term"": ""<i>Lampropeltis micropholis</i>""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""scientific_name"", ""term"": ""Lampropeltis micropholis""}], ""source"": ""Arctos"", ""classification_id"": ""https://arctos.database.museum/name/Lampropeltis micropholis#Arctos""}, ""taxon_id"": ""https://arctos.database.museum/name/Lampropeltis micropholis"", ""variable"": ""A""}], ""identification_order"": 1, ""identification_agents"": [{""agent_name"": ""Emily Braker"", ""agent_identifier"": ""https://arctos.database.museum/agent/21282889"", ""identifier_order"": 1}], ""identification_remarks"": ""per The Reptile Database (checked October 2017)"", ""identification_attributes"": [{""agent_name"": null, ""attribute_type"": ""nature of identification"", ""attribute_units"": null, ""attribute_value"": ""revised taxonomy"", ""determined_date"": null, ""agent_identifier"": null, ""attribute_remark"": null, ""determination_method"": null}]}, {""idby"": ""unknown"", ""made_date"": null, ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Lampropeltis triangulum gaigeae"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Chordata, Vertebrata"", ""name"": ""Lampropeltis triangulum gaigeae"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Chordata""}, {""psn"": 3, ""typ"": ""subphylum"", ""term"": ""Vertebrata""}], ""nctrms"": [{""typ"": ""display_name"", ""term"": ""Lampropeltis triangulum gaigeae""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""scientific_name"", ""term"": ""Lampropeltis triangulum gaigeae""}], ""source"": ""Arctos"", ""classification_id"": ""https://arctos.database.museum/name/Lampropeltis triangulum gaigeae#Arctos""}, ""taxon_id"": ""https://arctos.database.museum/name/Lampropeltis triangulum gaigeae"", ""variable"": ""A""}], ""identification_order"": 0, ""identification_agents"": [{""agent_name"": ""unknown"", ""agent_identifier"": ""https://arctos.database.museum/agent/0"", ""identifier_order"": 1}], ""identification_remarks"": ""Former nature_of_id: legacy."", ""identification_attributes"": null}]","UCM","Cataloged by: R.L. Humphrey, 1 November 1995","http://vertnet.org/resources/norms.html","https://arctos.database.museum/collection/UCM:Herp",NA,"Lampropeltis micropholis Cope, 1860","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,1f2c0cbe-40df-43f6-ba07-e76133e78c31",NA,NA,NA,NA,"en","PhysicalObject",NA,NA,"Instituto Geografico Nacional, San Jose, Costa Rica. 1:200,000",NA,NA,NA,"1993-01-01/1993-01-31",NA,"Emily Braker",NA,"ICZN",NA,"decimal degrees",NA,NA,"Costa Rica","http://arctos.database.museum/guid/UCM:Herp:57410","[{""remarks"": null, ""issued_by"": null, ""identifier"": ""H.M. Smith 6755"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Kristina H. Yamamoto","Extent: 3; LatLongRemarks: Heredia province","per The Reptile Database (checked October 2017)","H.M. Smith 6755","mask part attribute location","POLYGON((-83.97233233753143 10.421644333239207,-83.9734466637225 10.411444997881484,-83.97654936018228 10.401656773103603,-83.98152106313279 10.392655715186365,-83.98817065423344 10.384787619921264,-83.99624261382183 10.378354750602053,-84.00542683707233 10.373604237837336,-84.01537053642011 10.370718594624584,-84.02569177512567 10.369808709387764,-84.03599411551386 10.3709095852596,-84.04588182337947 10.373978989289585,-84.05497504882088 10.37889906436223,-84.0629244041433 10.385480843546533,-84.06942438153227 10.393471495603466,-84.07422509624423 10.402564025645573,-84.07714190366215 10.412409060466008,-84.07806251856374 10.422628267481457,-84.07695135952102 10.43282889272156,-84.0738509470744 10.442618859388025,-84.0688802972816 10.451621846013772,-84.06223036814882 10.459491763179235,-84.05415673079969 10.465926070222801,-84.04496974548286 10.470677417655013,-84.03502262026267 10.47356316540737,-84.0246978134373 10.474472409140388,-84.0143923058969 10.473370243384519,-84.00450231401774 10.470299097463778,-83.99540803542187 10.465377093681203,-83.9874590181366 10.45879349259671,-83.98096071851218 10.450801402817074,-83.97616276586695 10.441708038109644,-83.9732493843182 10.431862898751021,-83.97233233753143 10.421644333239207))","http://arctos.database.museum/guid/UCM:Herp:57410","A","Animalia, Chordata, Reptilia, Squamata, Colubridae, Lampropeltis,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4912446802","Lampropeltis micropholis Cope, 1860",-0.201582,-78.42788,"cdc,conti","44276820-553d-49a3-b25a-19dd26a197c8","e62f0c10-13a1-4306-bdad-1e0a4c27d0d0","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2025-01-21T22:53:46.081+00:00","2025-01-31T20:04:17.612+00:00",13,"MATERIAL_SAMPLE","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Pichincha",NA,1993,3,3,"1993-03-03",62,62,NA,"2025-01-31T20:04:17.612+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"QCAZR430","none","none","1f33a2dd-ea62-4da3-b6f3-6fc19d259c99","a61d49fc-4b78-45de-9254-77b06edc685b",FALSE,"JMS|Omar Torres|María  Mercedes Morales|Admin",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Museo de Zoología QCAZ","QCAZR430",NA,NA,"1f33a2dd-ea62-4da3-b6f3-6fc19d259c99",NA,NA,"Cumbayá","QCAZR",NA,"4912446802","QCAZR430","QCAZR430","En colección",NA,"QCAZ",NA,NA,"a61d49fc-4b78-45de-9254-77b06edc685b",NA,"Lampropeltis micropholis Cope, 1860","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,"Bioweb",NA,"es","PhysicalObject","QCAZ",NA,NA,"doi:10.60545/a733ub","ec.bio.spp.44935","Ecuadorian Milksnakes","00:00",NA,"Omar Torres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en la carretera, muerto a piedrazos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930062249","Lampropeltis micropholis Cope, 1860",6.263875,-73.298764,"colmafu,inmafu","550ade26-0e93-4ffe-8467-9942382ba3ed","478a9e81-e716-42dc-a68d-03487953a32e","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2025-01-18T01:45:14.968+00:00","2025-01-31T20:42:55.993+00:00",321,"PRESERVED_SPECIMEN","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",3036,"SOUTH_AMERICA","Santander","Lizeth F. Feliciano A.",1993,7,NA,"1993-07",NA,NA,NA,"2025-01-31T20:42:55.993+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",2,"Individuos",FALSE,"LaSalle:MLS-ofi:2561","none","none","dfa39687-0b04-485e-9d0d-ad342b38fb3b","8545fd17-3ce7-476c-9f7a-0a57c3412c01",FALSE,"José Santos Quijano","Animal Completo (ETOH)","WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA","Museo de La Salle - Universidad de La Salle","LaSalle:MLS-ofi:2561","2020-04-10","1993-7-0","860.015.542-6","Método radio punto, GEOLocate datos del mapa 2020, CNES/Airbus, Landsat / Copernicus, Maxar Technologies, U.S. Geological Survey","Oiba","Hacienda Doña Diana","MLS-ofi","Hacienda Doña Diana","1930062249","LaSalle:MLS-ofi:2561","2561","En Colección","Lampropeltis triangulum micropholis","Universidad de La Salle (La Salle)","Esta En El Mismo Frasco Que El 1062","Solo para Uso no Comercial","https://scientific-collections.gbif.org/collection/8545fd17-3ce7-476c-9f7a-0a57c3412c01","Subespecie","Lampropeltis micropholis Cope, 1860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4912444479","Lampropeltis micropholis Cope, 1860",0.661518,-79.53874,"cdc,conti","44276820-553d-49a3-b25a-19dd26a197c8","e62f0c10-13a1-4306-bdad-1e0a4c27d0d0","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2025-01-21T22:53:46.081+00:00","2025-01-31T20:04:16.923+00:00",13,"MATERIAL_SAMPLE","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Esmeraldas",NA,1994,1,1,"1994-01-01",1,1,NA,"2025-01-31T20:04:16.923+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"QCAZR1660","none","none","1f33a2dd-ea62-4da3-b6f3-6fc19d259c99","a61d49fc-4b78-45de-9254-77b06edc685b",FALSE,"Orlando Tipantuña|Omar Torres|Edwin Carrillo|Admin",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Museo de Zoología QCAZ","QCAZR1660",NA,NA,"1f33a2dd-ea62-4da3-b6f3-6fc19d259c99",NA,NA,"Viche","QCAZR",NA,"4912444479","QCAZR1660","QCAZR1660","En colección",NA,"QCAZ",NA,NA,"a61d49fc-4b78-45de-9254-77b06edc685b",NA,"Lampropeltis micropholis Cope, 1860","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,"Bioweb",NA,"es","PhysicalObject","QCAZ",NA,NA,"doi:10.60545/a733ub","ec.bio.spp.44935","Ecuadorian Milksnakes","00:00",NA,"Omar Torres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4912440394","Lampropeltis micropholis Cope, 1860",-0.26,-78.45799,"cdc,conti,rdativ","44276820-553d-49a3-b25a-19dd26a197c8","e62f0c10-13a1-4306-bdad-1e0a4c27d0d0","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2025-01-21T22:53:46.081+00:00","2025-01-31T20:04:15.991+00:00",13,"MATERIAL_SAMPLE","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Pichincha",NA,1994,5,6,"1994-05-06",126,126,NA,"2025-01-31T20:04:15.991+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"QCAZR2644","none","none","1f33a2dd-ea62-4da3-b6f3-6fc19d259c99","a61d49fc-4b78-45de-9254-77b06edc685b",FALSE,"Orlando Tipantuña|Omar Torres|Pablo Parapi|CuradorAmphi",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Museo de Zoología QCAZ","QCAZR2644",NA,NA,"1f33a2dd-ea62-4da3-b6f3-6fc19d259c99",NA,NA,"Guangopolo, Cerca a la Empresa Eléctrica, en el camino empedrado","QCAZR","Pichincha, Guangopolo, Cerca a la Empresa Eléctrica, en el camino empedrado","4912440394","QCAZR2644","QCAZR2644","En colección",NA,"QCAZ",NA,NA,"a61d49fc-4b78-45de-9254-77b06edc685b",NA,"Lampropeltis micropholis Cope, 1860","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,"Bioweb",NA,"es","PhysicalObject","QCAZ",NA,NA,"doi:10.60545/a733ub","ec.bio.spp.44935","Ecuadorian Milksnakes","00:00",NA,"Omar Torres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4912460352","Lampropeltis micropholis Cope, 1860",-0.926189,-79.74928,"cdc,conti,rdativ","44276820-553d-49a3-b25a-19dd26a197c8","e62f0c10-13a1-4306-bdad-1e0a4c27d0d0","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2025-01-21T22:53:46.081+00:00","2025-01-31T20:04:20.038+00:00",13,"MATERIAL_SAMPLE","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Manabí",NA,2000,1,5,"2000-01-05",5,5,NA,"2025-01-31T20:04:20.038+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"QCAZR6467","none","none","1f33a2dd-ea62-4da3-b6f3-6fc19d259c99","a61d49fc-4b78-45de-9254-77b06edc685b",FALSE,"Fernando Ayala|Ulrich Kuch|Stella De la Torre|Admin",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Museo de Zoología QCAZ","QCAZR6467",NA,NA,"1f33a2dd-ea62-4da3-b6f3-6fc19d259c99",NA,NA,"Presa Daule Perica","QCAZR","ECUADOR: Guayas: Presa Daule Perica Altitud: 80msnm - Información Ecológica: En carretera, activa durante el día.","4912460352","QCAZR6467","QCAZR6467","En colección",NA,"QCAZ",NA,NA,"a61d49fc-4b78-45de-9254-77b06edc685b",NA,"Lampropeltis micropholis Cope, 1860","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",80,0,"Bioweb",NA,"es","PhysicalObject","QCAZ",NA,NA,"doi:10.60545/a733ub","ec.bio.spp.44935","Ecuadorian Milksnakes","00:00",NA,"Ulrich Kuch",NA,NA,NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"En carretera, activa durante el día.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4912464826","Lampropeltis micropholis Cope, 1860",-0.216667,-78.43518,"cdc,conti,rdativ","44276820-553d-49a3-b25a-19dd26a197c8","e62f0c10-13a1-4306-bdad-1e0a4c27d0d0","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2025-01-21T22:53:46.081+00:00","2025-01-31T20:04:21.307+00:00",13,"MATERIAL_SAMPLE","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Pichincha",NA,2000,1,8,"2000-01-08",8,8,NA,"2025-01-31T20:04:21.307+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"QCAZR6527","none","none","1f33a2dd-ea62-4da3-b6f3-6fc19d259c99","a61d49fc-4b78-45de-9254-77b06edc685b",FALSE,"Fernando Ayala|Fernando Ayala|Admin",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Museo de Zoología QCAZ","QCAZR6527",NA,NA,"1f33a2dd-ea62-4da3-b6f3-6fc19d259c99",NA,NA,"Tumbaco, La Primavera","QCAZR",NA,"4912464826","QCAZR6527","QCAZR6527","En colección",NA,"QCAZ",NA,NA,"a61d49fc-4b78-45de-9254-77b06edc685b",NA,"Lampropeltis micropholis Cope, 1860","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,"Bioweb",NA,"es","PhysicalObject","QCAZ",NA,NA,"doi:10.60545/a733ub","ec.bio.spp.44935","Ecuadorian Milksnakes","00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Muda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2569354912","Lampropeltis micropholis Cope, 1860",6.955121,-73.002725,"colmafu,inmafu","c816ec3b-ed12-4891-b304-d4e626e43cb3","6c147991-c3bf-453d-a778-3bea9a534804","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2025-01-23T12:20:49.710+00:00","2025-02-01T00:57:54.390+00:00",189,"PRESERVED_SPECIMEN","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Santander",NA,2001,9,9,"2001-09-09",252,252,NA,"2025-02-01T00:57:54.390+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",NA,NA,FALSE,"UIS:UIS-R:1226","none","none","1cb5f912-a04c-4f8f-b20e-6c740c4340f2","36b211e9-1460-4c31-b67e-0cee4687b843",FALSE,"Rancés Caicedo","Animal completo (ETOH)","WGS84","Squamata","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA",NA,"UIS:UIS-R:1226",NA,NA,"890.201.213-4",NA,"Piedecuesta","Quinceletras","UIS-MHN",NA,"2569354912","UIS:UIS-R:1226","UIS-MHN-R-1226",NA,NA,"Universidad Industrial de Santander (UIS)",NA,NA,"https://scientific-collections.gbif.org/collection/36b211e9-1460-4c31-b67e-0cee4687b843",NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,NA,NA,NA,NA,NA,"UIS-R-","IGAC120; 121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RC 294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4167361433","Lampropeltis micropholis Cope, 1860",-3.310109,-79.545847,"cdround,rdativ","047d726a-9d58-4a5f-9ffe-03ec50d4da13","53b7eefe-fdc2-4ac6-bd5c-59e9f15ad655","9df8109c-684d-416b-819b-7bc09adc500b","c54097e6-0972-4acb-b849-eaeba29c917d","EC","EML","2025-01-22T04:37:56.182+00:00","2025-01-31T17:11:18.468+00:00",1,"PRESERVED_SPECIMEN","PRESENT",5224527,1,44,11592253,6172,9391215,5224527,5224527,"Lampropeltis micropholis Cope, 1860","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis micropholis","Lampropeltis","micropholis","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Azuay",NA,2003,6,1,"2003-06-01",152,152,NA,"2025-01-31T17:11:18.468+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",NA,NA,FALSE,"MZUA-Re.0061","none","none","5c476e90-e212-4b77-bfd0-40e84203f4cf","207dd395-447c-457d-ac1a-57e8caabd12f",FALSE,"Ernesto Arbeláez",NA,"WGS84","Squamata","EC","none","none","LATIN_AMERICA","Ecuador","LATIN_AMERICA","Museo de Zoología de Universidad del Azuay","MZUA-Re.0061",NA,NA,"5c476e90-e212-4b77-bfd0-40e84203f4cf",NA,NA,"Chilcaplaya","MZUA-RE",NA,"4167361433","MZUA-Re.0061",NA,"En colección",NA,"MZUA",NA,"CC BY 4.0","207dd395-447c-457d-ac1a-57e8caabd12f",NA,"Lampropeltis micropholis Cope, 1860",NA,NA,NA,"Reptiles","Sarayunga","ES","Objeto físico","MZUA",NA,NA,"doi:10.60545/lmoul1","ec.bio.spp.44935","Falsas corales interandinas",NA,NA,NA,NA,NA,NA,"UTM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
