"Tipo de contacto","Fecha hora contacto","Coorde.nadaX","coorden.adaY"
"Captura",2011-05-13,454948,3097861
"Captura",2011-05-13,454944,3097825
"Captura",2011-05-13,454905,3097872
"Captura",2011-05-13,454902,3097901
"Recogida",2011-05-13,455523,3098214
"Captura",2011-05-14,454744,3098241
"Recogida",2011-05-14,455449,3098353
"Recogida",2011-05-14,455464,3098351
"Recogida",2011-05-14,455273,3098176
"Captura",2011-05-14,448408,3099377
"Recogida",2011-05-15,455379,3098345
"Recogida",2011-05-15,434215,3110024
"Captura",2011-05-16,454891,3097849
"Captura",2011-05-16,454883,3097928
"Captura",2011-05-16,454931,3098004
"Captura",2011-05-16,454938,3097910
"Captura",2011-05-16,454783,3097971
"Captura",2011-05-16,432714,3110735
"Captura",2011-05-16,432708,3110744
"Captura",2011-05-16,432748,3110964.01
"Recogida",2011-05-16,456665,3097642
"Recogida",2011-05-16,454861,3097947
"Recogida",2011-05-16,455189,3098449
"Captura",2011-05-17,455245,3098194
"Captura",2011-05-17,454577,3098336
"Captura",2011-05-17,454890,3097901
"Captura",2011-05-17,454926,3097896
"Captura",2011-05-17,454973.01,3097883
"Captura",2011-05-17,454984,3097894
"Captura",2011-05-17,454575,3098372
"Captura",2011-05-17,432649,3111204
"Recogida",2011-05-17,454285,3098413
"Recogida",2011-05-18,433069.01,3110491
"Recogida",2011-05-18,432349,3111417
"Captura",2011-05-19,455462,3098293
"Captura",2011-05-19,454894,3097917
"Captura",2011-05-19,454983,3098327
"Captura",2011-05-19,454986,3098326
"Captura",2011-05-19,432529,3111036
"Recogida",2011-05-19,455040,3098408
"Captura",2011-05-20,455124,3098328
"Recogida",2011-05-20,454779,3097975
"Captura",2011-05-20,455021,3098401.01
"Captura",2011-05-21,454904,3098335
"Recogida",2011-05-21,454962,3098272
"Recogida",2011-05-21,455970,3098378
"Recogida",2011-05-21,454768,3097818
"Captura",2011-05-23,454811,3097828
"Captura",2011-05-23,432706,3111103
"Captura",2011-05-23,432646,3110724
"Recogida",2011-05-23,459911,3099823.01
"Recogida",2011-05-23,453388,3099195
"Captura",2011-05-24,454522,3098276
"Captura",2011-05-24,432695,3110718
"Captura",2011-05-24,432661,3111246
"Captura",2011-05-24,432695,3111069
"Captura",2011-05-25,454923,3097864
"Captura",2011-05-25,454545,3098282
"Recogida",2011-05-25,455322,3098319
"Recogida",2011-05-25,455214,3098193.01
"Captura",2011-05-25,455187,3098455
"Captura",2011-05-26,454384,3098066
"Recogida",2011-05-26,454512,3098392
"Recogida",2011-05-26,455476,3098188
"Recogida",2011-05-27,454720.01,3097875
"Captura",2011-05-27,455371,3098176
"Captura",2011-05-27,434770,3113676
"Recogida",2011-05-27,453857,3095018
"Recogida",2011-05-27,454031,3097847
"Captura",2011-05-28,454895,3098221
"Recogida",2011-05-28,455474,3098305
"Recogida",2011-05-28,455476,3098305
"Captura",2011-05-29,443307,3071305
"Recogida",2011-05-29,454626,3098068
"Recogida",2011-05-29,454949,3097829
"Captura",2011-05-31,455389.8,3098247.41
"Captura",2011-05-31,455402.5,3098240.98
"Recogida",2011-05-31,454607,3098050
"Captura",2011-05-31,454936,3097802
"Captura",2011-05-31,432664,3110813
"Captura",2011-05-31,432673,3110799
"Captura",2011-05-31,432653,3110957
"Captura",2011-06-01,454985,3097840
"Captura",2011-06-01,454207,3097895
"Captura",2011-06-01,455327,3098179
"Captura",2011-06-01,454698,3098019
"Captura",2011-06-01,432735,3110887.01
"Captura",2011-06-01,432694,3111072
"Recogida",2011-06-01,454213,3097895
"Captura",2011-06-02,455006,3098100
"Recogida",2011-06-02,455518,3098189
"Recogida",2011-06-02,454895,3098369
"Recogida",2011-06-02,454768,3097826
"Recogida",2011-06-02,453687,3101895
"Recogida",2011-06-04,455338,3098174
"Captura",2011-06-06,455382,3098251
"Captura",2011-06-06,455234,3098326
"Recogida",2011-06-06,455200,3098181
"Recogida",2011-06-06,454901,3098368
"Captura",2011-06-06,432746,3110943
"Captura",2011-06-06,454884,3098394
"Captura",2011-06-07,432614,3111000
"Captura",2011-06-07,454468,3098399
"Captura",2011-06-07,432909,3110903
"Captura",2011-06-07,432917,3110917
"Captura",2011-06-07,432658,3111056
"Recogida",2011-06-07,455392,3098213
"Captura",2011-06-07,432881,3110523
"Captura",2011-06-08,455005,3098278
"Captura",2011-06-08,432685,3111047.01
"Recogida",2011-06-08,453835,3097883
"Recogida",2011-06-08,455208,3098185
"Captura",2011-06-09,455286,3098263
"Captura",2011-06-09,455387,3098265
"Captura",2011-06-09,432769,3111276
"Recogida",2011-06-09,454437,3098419
"Captura",2011-06-09,432929,3110888
"Recogida",2011-06-10,455363,3097576
"Recogida",2011-06-10,455426,3098426
"Recogida",2011-06-10,455357,3098404
"Recogida",2011-06-10,453850,3097870
"Captura",2011-06-10,457052,3098492
"Recogida",2011-06-11,454777,3100662
"Recogida",2011-06-12,433060,3110411
"Recogida",2011-06-12,455602,3098297
"Recogida",2011-06-12,455289,3098353
"Recogida",2011-06-12,455497,3098249
"Recogida",2011-06-12,455497,3098249
"Captura",2011-06-13,455024,3097936
"Captura",2011-06-13,455477,3098287
"Captura",2011-06-13,432472,3111224
"Recogida",2011-06-13,453765,3097872
"Recogida",2011-06-09,443226,3071627
"Recogida",2011-06-13,455073,3098263
"Captura",2011-06-14,454536,3098290.01
"Captura",2011-06-14,454508,3098390
"Captura",2011-06-14,454792,3098252
"Captura",2011-06-14,432743,3110907
"Captura",2011-06-14,432694,3111072
"Recogida",2011-06-14,455447,3098189
"Recogida",2011-06-14,454065,3098395
"Captura",2011-06-14,454434,3098398
"Recogida",2011-06-15,454793,3097812
"Captura",2011-06-15,454681,3098246
"Captura",2011-06-15,454730,3098223
"Captura",2011-06-15,432908,3111158
"Captura",2011-06-15,432720,3110715
"Recogida",2011-06-15,455394,3098209
"Recogida",2011-06-16,455248,3098389
"Recogida",2011-06-16,432613,3111140
"Recogida",2011-06-16,432985,3111350
"Captura",2011-06-17,455027,3097935
"Recogida",2011-06-15,455114,3098272
"Recogida",2011-06-15,454637,3098203.01
"Recogida",2011-06-15,454628,3098201
"Recogida",2011-06-16,454735,3097909
"Captura",2011-06-17,454527,3098082
"Captura",2011-06-17,455310,3098163
"Captura",2011-06-17,455052,3098211
"Captura",2011-06-17,455361,3098237
"Captura",2011-06-17,447590,3097240
"Recogida",2011-06-17,455218,3098184
"Recogida",2011-06-18,455040,3098320
"Recogida",2011-06-18,457160,3098614
"Recogida",2011-06-19,454919,3098004
"Recogida",2011-06-18,453845,3097913.01
"Captura",2011-06-20,455005,3098047.01
"Recogida",2011-06-18,432743,3110895
"Captura",2011-06-20,454970,3098288
"Captura",2011-06-20,454935,3097807
"Captura",2011-06-20,454933,3098391
"Captura",2011-06-20,432761,3110914
"Captura",2011-06-20,432646,3111206
"Captura",2011-06-20,432710,3111092
"Captura",2011-06-20,454644,3097997
"Captura",2011-06-20,454622,3098388
"Captura",2011-06-20,454624,3098392
"Captura",2011-06-21,455418.52,3098239.86
"Captura",2011-06-21,454907,3098295
"Recogida",2011-06-21,432727,3110919
"Captura",2011-06-21,454905,3098401
"Recogida",2011-06-21,454919,3098351
"Recogida",2011-06-19,455490,3098335
"Recogida",2011-06-20,455487,3098336
"Recogida",2011-06-22,455246,3098398
"Captura",2011-06-22,432751,3111120
"Captura",2011-06-22,432845,3110892
"Captura",2011-06-22,454092,3098390
"Captura",2011-06-23,454476,3098040.01
"Captura",2011-06-23,432701,3111125
"Captura",2011-06-23,432915,3110916
"Captura",2011-06-23,432851.01,3110909
"Captura",2011-06-23,432697,3111113
"Captura",2011-06-23,432746,3110873
"Captura",2011-06-23,432919,3110979
"Recogida",2011-06-23,455087,3098258
"Recogida",2011-06-23,455056,3098319
"Recogida",2011-06-23,454283,3098116
"Captura",2011-06-25,454932,3097804
"Captura",2011-06-25,455061,3098240
"Captura",2011-06-26,454888.01,3097914
"Captura",2011-06-26,454820,3098365
"Recogida",2011-06-27,432571,3111122
"Recogida",2011-06-27,455345,3098179
"Captura",2011-06-28,455290,3098330
"Recogida",2011-06-28,432617,3111163
"Recogida",2011-06-28,456114,3097605
"Recogida",2011-06-28,454676,3097879
"Captura",2011-06-29,454966,3098199
"Recogida",2011-06-29,455182,3098173
"Recogida",2011-06-29,455325,3098388.01
"Recogida",2011-06-29,455325,3098388.01
"Recogida",2011-06-29,455325,3098389
"Captura",2011-06-29,455095,3098155
"Captura",2011-07-01,454290,3098131
"Captura",2011-07-02,432750,3111328
"Recogida",2011-07-02,433070,3110476
"Recogida",2011-07-03,432627,3111118
"Recogida",2011-07-03,432671,3111122
"Recogida",2011-07-02,455490,3098186
"Recogida",2011-07-05,454909,3097999
"Recogida",2011-07-04,454401,3079803.01
"Captura",2011-07-05,455485,3098282
"Captura",2011-07-05,454288,3098419
"Captura",2011-07-05,454346,3098276
"Captura",2011-07-05,432963,3111062
"Recogida",2011-07-05,454514,3098409
"Recogida",2011-07-05,432544,3111035.01
"Captura",2011-07-06,432940,3111288
"Captura",2011-07-06,454918,3098400
"Recogida",2011-07-07,454949,3097847.01
"Captura",2011-07-07,432778,3110838
"Recogida",2011-07-07,455074,3098274
"Recogida",2011-07-07,455321,3098423
"Captura",2011-07-08,454419,3097992
"Captura",2011-07-08,455134,3098374
"Recogida",2011-07-08,455195,3098181
"Recogida",2011-07-09,455145,3098172
"Captura",2011-07-09,454107,3098331
"Recogida",2011-07-09,455200,3098184
"Captura",2011-07-10,454762,3098240
"Recogida",2011-07-10,455447,3098377.01
"Recogida",2011-07-10,455332,3098365
"Captura",2011-07-11,455510,3098291
"Captura",2011-07-11,455040,3098314
"Recogida",2011-07-11,454485,3098107
"Recogida",2011-07-11,456477,3097386
"Recogida",2011-07-14,455039,3098231
"Captura",2011-07-14,454832,3097896
"Captura",2011-07-15,454807,3097956
"Captura",2011-07-15,432578,3111289
"Recogida",2011-07-16,454808,3098367
"Captura",2011-07-16,455319,3098173.01
"Recogida",2011-07-17,455344,3098398
"Captura",2011-07-17,454917,3097955
"Recogida",2011-07-17,454587,3097516
"Captura",2011-07-19,455480,3098237
"Captura",2011-07-20,455362,3098276
"Captura",2011-07-20,454851,3098262
"Recogida",2011-07-21,454890,3097866
"Recogida",2011-07-21,454126,3098372
"Recogida",2011-07-20,454739,3111343
"Recogida",2011-07-21,433646,3110678
"Captura",2011-07-22,454313,3098144
"Recogida",2011-07-22,455335,3098418
"Captura",2011-07-23,454665,3098040
"Captura",2011-07-25,454818,3098280
"Captura",2011-07-25,454899,3098272
"Recogida",2011-07-25,452723,3098744
"Recogida",2011-07-17,448673,3099595
"Captura",2011-07-27,455275,3098221
"Captura",2011-07-28,454892,3097841
"Captura",2011-07-28,455357,3098321
"Captura",2011-07-29,455053.01,3097924.01
"Captura",2011-07-29,454199.01,3097904
"Captura",2011-07-30,432733,3110574
"Captura",2011-08-01,454711,3098193
"Recogida",2011-08-01,455230,3098244
"Recogida",2011-08-01,455221,3098247.01
"Captura",2011-08-01,454921,3098000
"Recogida",2011-07-31,455562,3098216
"Captura",2011-08-02,455210,3098313
"Captura",2011-08-02,432858,3110476
"Captura",2011-08-03,455225,3098430
"Captura",2011-08-03,455019,3098029
"Recogida",2011-08-03,455255,3098387
"Recogida",2011-08-04,454907,3097859.01
"Captura",2011-08-05,455318,3098173
"Recogida",2011-08-06,455301,3098175
"Recogida",2011-08-09,454908,3097988
"Captura",2011-08-11,432751,3110912
"Captura",2011-08-11,432750,3110913
"Captura",2011-08-12,455420,3098279
"Captura",2011-08-12,455101,3098263
"Recogida",2011-08-14,454811,3098344
"Recogida",2011-08-16,432634,3111113
"Recogida",2011-08-17,454386,3098102
"Captura",2011-08-18,454556,3098392
"Captura",2011-08-19,454491,3098316
"Captura",2011-08-19,454560,3098310
"Recogida",2011-08-20,454947,3098305.01
"Captura",2011-08-23,432775,3111388
"Recogida",2011-08-24,434140,3113824
"Recogida",2011-08-25,455414,3098256
"Captura",2011-08-26,454510,3098251
"Recogida",2011-08-31,455316,3098431
"Recogida",2011-08-31,457539,3097588
"Captura",2011-09-01,454878,3097896
"Recogida",2011-09-05,455223,3098431
"Captura",2011-09-06,432750,3110610
"Recogida",2011-09-07,454870,3097858
"Recogida",2011-09-07,455501,3098170
"Recogida",2011-09-06,455360,3098191
"Recogida",2011-09-09,454271,3098114
"Captura",2011-09-11,455461,3098256
"Recogida",2011-09-11,459599,3099767
"Captura",2011-09-12,455234,3098093
"Recogida",2011-09-11,455029,3098241
"Captura",2011-09-13,432934,3111273
"Captura",2011-09-14,455163,3098056
"Captura",2011-09-14,454951,3097811.01
"Recogida",2011-09-19,455413,3098174
"Recogida",2011-09-19,455378,3098032
"Captura",2011-09-20,455003,3098403
"Recogida",2011-09-21,455406,3098199
"Recogida",2011-09-26,454544,3097930
"Recogida",2011-09-27,455302,3098314
"Captura",2011-10-01,455052,3098151.01
"Captura",2011-10-01,455067,3098128
"Captura",2011-10-02,433060,3110488
"Captura",2011-10-02,455077,3098149
"Recogida",2011-10-03,454883,3098524
"Captura",2011-10-03,454728,3098511
"Captura",2011-10-04,433092,3110820
"Captura",2011-10-04,432927,3111267
"Captura",2011-10-04,432935,3111200
"Captura",2011-10-04,433110,3111230
"Recogida",2011-10-04,455192,3098187.01
"Captura",2011-10-06,455417.01,3098278
"Recogida",2011-10-06,455304,3098325.01
"Recogida",2011-10-10,454864,3097955
"Recogida",2011-10-12,455444,3098378
"Captura",2011-10-13,454953,3098238.01
"Recogida",2011-10-13,454888,3097956
"Captura",2011-10-18,455187,3098369
"Captura",2011-10-18,454221,3098142
"Captura",2011-10-18,454265,3098140
"Captura",2011-10-27,455440.01,3098369
"Captura",2011-10-27,455422,3098370
"Captura",2011-10-27,455419,3098374
"Captura",2011-10-27,455419,3098375
"Recogida",2011-10-27,455083,3098257
"Captura",2011-10-28,454886,3097963.01
"Captura",2011-10-30,454829.81,3098288.81
"Captura",2011-10-31,455041.01,3098088
"Recogida",2011-11-02,454482,3098011
"Captura",2011-11-02,455350,3098273
"Captura",2011-11-03,455081,3098172
"Captura",2011-11-04,454954,3097976
"Captura",2011-11-05,454997,3098316
"Captura",2011-11-06,455388.97,3098278.22
"Captura",2011-11-06,454960,3097947
"Recogida",2011-12-05,454781,3097413
"Recogida",2011-12-05,432685,3111139
"Captura",2011-12-15,432750,3110910
"Captura",2012-03-08,455655.6,3098216.67
"Captura",2012-03-13,455363.57,3098168.87
"Captura",2012-03-18,454732.45,3097943.57
"Recogida",2012-03-18,454786.54,3097757.69
"Recogida",2012-03-18,454599.2,3098014.7
"Captura",2012-03-20,432918.35,3110904.64
"Captura",2012-03-21,455367.59,3098231.98
"Recogida",2012-03-21,455497.31,3098243.8
"Captura",2012-03-22,432693.5,3110621.63
"Captura",2012-03-22,432903.59,3110865.95
"Captura",2012-03-22,432675.73,3110639.24
"Captura",2012-03-24,433434.32,3110857.16
"Recogida",2012-03-25,454564.23,3098007.18
"Captura",2012-03-26,454939.18,3097909.08
"Recogida",2012-03-24,455148.13,3098179.77
"Recogida",2012-03-27,455273.09,3098433.77
"Recogida",2012-03-27,455274.98,3098434.3
"Recogida",2012-03-27,455596.03,3098299.76
"Recogida",2012-03-26,458301.41,3098144.49
"Recogida",2012-03-28,460071.6,3086976.34
"Recogida",2012-03-30,456821.52,3098316.01
"Recogida",2012-03-24,454760.58,3097810.94
"Captura",2012-04-03,432852.79,3111476.18
"Recogida",2012-04-02,453034.83,3098655.9
"Captura",2012-04-04,432998.87,3110901.56
"Captura",2012-04-04,457202.05,3098062.83
"Recogida",2012-04-06,455636.95,3098271.98
"Captura",2012-04-08,454650.39,3098473.3
"Captura",2012-04-11,434351.8,3110928.06
"Recogida",2012-04-05,454685.21,3097581.19
"Muda",2012-04-12,433393.21,3110664.54
"Captura",2012-04-14,433154.11,3110612.74
"Recogida",2012-04-13,454650.55,3097501.54
"Recogida",2012-04-14,454250.87,3098175.7
"Recogida",2012-04-15,454938.53,3097840.54
"Captura",2012-04-16,455388.13,3098178.84
"Captura",2012-04-16,454150.35,3098396.54
"Captura",2012-04-18,434468.04,3113396.85
"Recogida",2012-04-18,457899.68,3098936.9
"Recogida",2012-04-18,454714.89,3098318.4
"Recogida",2012-04-18,455227.57,3098096.58
"Captura",2012-04-19,433082.11,3110290.65
"Excremento",2012-04-19,432834.41,3111307.33
"Recogida",2012-04-19,454597.99,3098058.51
"Captura",2012-04-24,455367.12,3098211.82
"Recogida",2012-04-20,432513.12,3111046.16
"Recogida",2012-04-24,459113.83,3097986.55
"Captura",2012-04-25,455515.94,3098176.7
"Captura",2012-04-25,455413.46,3098247.21
"Recogida",2012-04-23,432530.84,3110765.01
"Recogida",2012-04-25,459811.16,3096094.43
"Captura",2012-04-26,455052.84,3098039.85
"Captura",2012-04-26,455542.59,3098179.26
"Captura",2012-04-26,455531.49,3098180.97
"Recogida",2012-04-26,454954.67,3097870.72
"Recogida",2012-04-26,455323.51,3098171.66
"Captura",2012-04-26,432784.65,3110498.99
"Captura",2012-04-26,435006.21,3111997.14
"Recogida",2012-04-26,458525.11,3096826.17
"Recogida",2012-04-28,454853.98,3097821.74
"Recogida",2012-04-28,455264.13,3098437
"Recogida",2012-04-28,455484.31,3098178.52
"Recogida",2012-04-28,455391.37,3098163.45
"Recogida",2012-04-26,432566.74,3111282.28
"Recogida",2012-04-29,455515.42,3098175.74
"Recogida",2012-04-29,455654.69,3098223.57
"Captura",2012-04-30,432799.76,3110926.07
"Captura",2012-04-30,432791.23,3110916.54
"Recogida",2012-04-29,455609.71,3098298.65
"Captura",2012-05-02,455278.39,3098213.28
"Captura",2012-05-02,455272.32,3098228.18
"Muda",2012-05-02,455005.56,3098005.52
"Muda",2012-05-02,454883.17,3097936.39
"Captura",2012-05-03,432665.68,3110702.09
"Captura",2012-05-03,432803.54,3111093.93
"Captura",2012-05-03,433065.01,3110768.9
"Recogida",2012-05-05,432563.9,3111290.62
"Recogida",2012-05-06,455075.03,3098173.67
"Recogida",2012-05-06,455655.3,3098261.29
"Recogida",2012-05-06,455600.73,3098294.97
"Captura",2012-05-07,455500.96,3098344.75
"Recogida",2012-05-05,453630.19,3096913.18
"Recogida",2012-05-05,454969.97,3096436.85
"Recogida",2012-05-06,452604.65,3096937.37
"Recogida",2012-05-06,458446.84,3097250.41
"Recogida",2012-05-07,455306.4,3098261.52
"Recogida",2012-05-07,455152.55,3098350.29
"Captura",2012-05-08,454689.28,3098284.03
"Captura",2012-05-08,454699.13,3098271.24
"Captura",2012-05-08,454571.1,3098325.91
"Recogida",2012-05-08,455303.2,3098163.25
"Recogida",2012-05-07,458220.56,3096724.73
"Muda",2012-05-08,455340.48,3098172.68
"Recogida",2012-05-04,433202.51,3110732.22
"Recogida",2012-05-05,433191.84,3110738.92
"Recogida",2012-05-05,433202.11,3110695.77
"Captura",2012-05-09,432658.51,3111227.16
"Recogida",2012-05-09,432640.64,3111104.95
"Captura",2012-05-09,432637.9,3110636.68
"Recogida",2012-05-09,455337.16,3098419.2
"Recogida",2012-05-09,455089.05,3098142.27
"Captura",2012-05-10,454249.64,3098229.91
"Observada",2012-05-09,455175.32,3095991.41
"Recogida",2012-05-11,455017.19,3097964.57
"Recogida",2012-05-11,454285.62,3098144.24
"Recogida",2012-05-12,454887.97,3097832.24
"Captura",2012-05-12,454142.32,3098400.85
"Recogida",2012-05-12,454272.99,3098171.39
"Captura",2012-05-13,432509.91,3111173.82
"Captura",2012-05-13,432505.13,3110833.63
"Recogida",2012-05-13,455502.78,3098325.61
"Recogida",2012-05-13,455541.42,3098320.69
"Recogida",2012-05-13,455656.73,3098266.07
"Recogida",2012-05-13,455657.17,3098257.57
"Captura",2012-05-14,454336.16,3098043.64
"Recogida",2012-05-14,450839.34,3100319.05
"Recogida",2012-05-13,452616.73,3097129.63
"Muda",2012-05-14,454260.4,3098084.84
"Recogida",2012-05-14,454574.84,3098069.3
"Recogida",2012-05-14,454466.16,3098007.55
"Recogida",2012-05-14,454468.52,3098010.73
"Captura",2012-05-15,455171.69,3098174.9
"Recogida",2012-05-14,453483.72,3096840.43
"Recogida",2012-05-11,432567.98,3111084.64
"Recogida",2012-05-11,432505.9,3111019.63
"Recogida",2012-05-15,455085.28,3098140.69
"Recogida",2012-05-15,455347.02,3098409.06
"Captura",2012-05-16,455394.65,3098160.79
"Captura",2012-05-16,455503.52,3098274.6
"Captura",2012-05-16,457401.8,3112613.18
"Captura",2012-05-16,432618.41,3111175.19
"Captura",2012-05-16,432509.15,3111177.94
"Recogida",2012-05-15,451075.92,3097757.93
"Recogida",2012-05-16,454444.41,3097990.64
"Recogida",2012-05-16,455090.49,3098147.58
"Captura",2012-05-17,455226.55,3098346.3
"Captura",2012-05-17,454991.59,3098305.74
"Recogida",2012-05-17,455333.94,3098189.17
"Recogida",2012-05-17,455250.18,3098358.43
"Recogida",2012-05-17,459558.89,3097299.74
